INSTNAME       ,DB_ID     ,HOSTNAME                      ,        ID,TM               ,      INST,       DUR,       CPU,   LOADAVG,   AAS_CPU,RSRCMGRPCT,  OSCPUPCT,  OSCPUSYS,   OSCPUIO
cdwprrn1       ,2733318910,example.com          ,     26234,09/29/18 14:00:15,         2,     60.62,        28,     10.39,12.7026533,.000039279,45.3665796,4.90353117,.011056994
cdwprrn1       ,2733318910,example.com          ,     26396,10/06/18 08:00:12,         2,     60.77,        28,     12.42,6.58876851,         0,23.5313161,3.51403691, .01738696
cdwprrn1       ,2733318910,example.com          ,     26426,10/07/18 14:00:16,         2,     60.33,        28,     12.95,12.1541077,9.8658E-06,43.4075178,5.28610892,.010319653
cdwprrn1       ,2733318910,example.com          ,     25720,09/08/18 04:00:10,         2,     60.55,        28,         8,3.50182494,         0,12.5065176,1.92398057,.031054618
cdwprrn1       ,2733318910,example.com          ,     25721,09/08/18 05:00:43,         2,     59.82,        28,      9.18,4.96398161,         0,17.7285058,2.04090873,.025633881
cdwprrn1       ,2733318910,example.com          ,     25748,09/09/18 08:00:08,         2,     59.97,        28,      5.07,4.56658143,         0,16.3092194, 2.7279441, .01113714
cdwprrn1       ,2733318910,example.com          ,     25794,09/11/18 06:00:05,         2,     60.17,        28,      6.68,5.59175346,         0,19.9705481,3.36034824,.013246933
cdwprrn1       ,2733318910,example.com          ,     25797,09/11/18 09:00:29,         2,     59.88,        28,      7.34,5.96535207,         0,21.3048288,  2.840066,.011311677
cdwprrn1       ,2733318910,example.com          ,     25823,09/12/18 11:00:09,         2,      60.3,        28,     14.17,11.8686899,         0,42.3881782, 4.6534589,.012674722
cdwprrn1       ,2733318910,example.com          ,     26448,10/08/18 12:00:00,         2,     60.25,        28,     10.36,11.8116183,         0,42.1843509,6.33139696,.011440427
cdwprrn1       ,2733318910,example.com          ,     25722,09/08/18 06:00:32,         2,     59.78,        28,     11.98,  8.480276,         0,   30.2867,3.78572424,.018160819
cdwprrn1       ,2733318910,example.com          ,     25812,09/12/18 00:00:16,         2,     59.82,        28,     12.43,3.13237113,.000049755,  11.18699,2.98090395, .01807109
cdwprrn1       ,2733318910,example.com          ,     25730,09/08/18 14:00:04,         2,     60.42,        28,      6.96, 6.5982731,.000039409,23.5652217,3.30381281,.017901478
cdwprrn1       ,2733318910,example.com          ,     25745,09/09/18 05:00:29,         2,     59.87,        28,      7.43,3.51278118,         0,12.5456471,1.89267817,.018125597
cdwprrn1       ,2733318910,example.com          ,     25749,09/09/18 09:00:06,         2,     59.97,        28,      5.45,3.13336576,         0, 11.190592,1.91070436,.016268959
cdwprrn1       ,2733318910,example.com          ,     25753,09/09/18 13:00:20,         2,     60.38,        28,      9.04,9.56170853,.000049288,34.1489097,3.47297031,.015998975
cdwprrn1       ,2733318910,example.com          ,     25937,09/17/18 05:00:19,         2,     60.42,        28,      6.53,3.81125793,         0,13.6116355,1.91262069,.015625616
cdwprrn1       ,2733318910,example.com          ,     25978,09/18/18 22:00:22,         2,     60.45,        28,      5.83,4.19644058,         0,14.9872878,2.87855961,.013726417
cdwprrn1       ,2733318910,example.com          ,     25988,09/19/18 08:00:03,         2,     60.27,        28,      9.53, 5.6589104,         0,20.2103943,2.99071587,.017244785
cdwprrn1       ,2733318910,example.com          ,     25991,09/19/18 11:00:01,         2,     60.45,        28,     12.79,12.0283016,         0,42.9582201,4.57208831,.016887235
cdwprrn1       ,2733318910,example.com          ,     25994,09/19/18 14:00:33,         2,     59.83,        28,      8.45,6.82274373,         0,24.3669419, 3.4109431,.011231596
cdwprrn1       ,2733318910,example.com          ,     26006,09/20/18 02:00:05,         2,     60.03,        28,       4.2,3.04006941,         0,10.8573907,2.43711827,.016647497
cdwprrn1       ,2733318910,example.com          ,     26008,09/20/18 04:00:44,         2,     59.42,        28,       4.3,2.39229734,         0,8.54391905, 2.2728311, .01181126
cdwprrn1       ,2733318910,example.com          ,     26020,09/20/18 16:00:10,         2,     60.27,        28,      5.27, 4.4325719,         0,15.8306139,2.36662453,.010015013
cdwprrn1       ,2733318910,example.com          ,     26082,09/23/18 06:00:10,         2,      59.9,        28,      5.65,3.34480523,         0, 11.945733,2.62101518,.022964862
cdwprrn1       ,2733318910,example.com          ,     26226,09/29/18 06:00:24,         2,     59.93,        28,     22.34, 18.572233,         0,66.3294037,4.95892261,.010279279
cdwprrn1       ,2733318910,example.com          ,     26227,09/29/18 07:00:20,         2,      60.2,        28,     22.46,18.5748477,         0,66.3387419,4.47894914,.008493514
cdwprrn1       ,2733318910,example.com          ,     26240,09/29/18 20:00:03,         2,     60.13,        28,     13.81,13.6524113,9.8986E-06,48.7586019,7.27955733,.010037219
cdwprrn1       ,2733318910,example.com          ,     26263,09/30/18 19:00:42,         2,     59.48,        28,     19.14,15.0792491,.000010007, 53.854451, 8.4138214,.009856703
cdwprrn1       ,2733318910,example.com          ,     26265,09/30/18 21:00:36,         2,     59.67,        28,      6.88,7.38845531,         0,26.3873404,5.48184358,.012609737
cdwprrn1       ,2733318910,example.com          ,     26269,10/01/18 01:00:08,         2,     60.05,        28,      9.62,5.63490147,.000039649,20.1246085,2.98779787,.017723326
cdwprrn1       ,2733318910,example.com          ,     26325,10/03/18 09:00:25,         2,     59.63,        28,     13.27,  8.760218,         0,31.2864929,4.09795975,.014203865
cdwprrn1       ,2733318910,example.com          ,     26398,10/06/18 10:00:23,         2,     60.38,        28,      20.2,19.1880017,9.8577E-06,68.5285675,4.46266906,.007856551
cdwprrn1       ,2733318910,example.com          ,     25774,09/10/18 10:00:34,         2,      59.6,        28,      5.21,5.19371924,         0,18.5489973,2.93735019,.012224353
cdwprrn1       ,2733318910,example.com          ,     25825,09/12/18 13:00:52,         2,     59.47,        28,     12.04,10.8717853,         0,38.8278047,5.15876241,.008117793
cdwprrn1       ,2733318910,example.com          ,     25853,09/13/18 17:00:15,         2,     59.82,        28,     12.21,9.21963778,         0,32.9272778,5.78535605,.007105043
cdwprrn1       ,2733318910,example.com          ,     25855,09/13/18 19:00:47,         2,     59.53,        28,      7.56,6.07492721,         0,21.6961686,4.81100024,.009158535
cdwprrn1       ,2733318910,example.com          ,     25859,09/13/18 23:00:00,         2,     60.63,        28,      5.79,3.15954096,         0,11.2840748,2.83744993,.020713893
cdwprrn1       ,2733318910,example.com          ,     25866,09/14/18 06:00:11,         2,     59.88,        28,      4.19,4.87092124,         0,17.3961473,3.27161942,.011888195
cdwprrn1       ,2733318910,example.com          ,     25867,09/14/18 07:00:04,         2,     60.72,        28,      7.28,4.58873456,         0,16.3883377,2.89612172, .01169562
cdwprrn1       ,2733318910,example.com          ,     25868,09/14/18 08:00:47,         2,     59.52,        28,      7.26,4.98782694,         0,17.8136676,3.37476497,.011171341
cdwprrn1       ,2733318910,example.com          ,     25870,09/14/18 10:00:31,         2,     59.77,        28,      5.95,4.04356107,         0,14.4412895,2.47656561,.014829496
cdwprrn1       ,2733318910,example.com          ,     25876,09/14/18 16:00:28,         2,     60.32,        28,      5.94,4.05604034,         0,14.4858584,2.65525204,.010559349
cdwprrn1       ,2733318910,example.com          ,     25878,09/14/18 18:00:07,         2,     60.52,        28,     13.35,15.5071193,         0,55.3825688,6.78365857,.008065468
cdwprrn1       ,2733318910,example.com          ,     25884,09/15/18 00:00:39,         2,     59.53,        28,      14.8,5.14092665,         0,18.3604523, 2.9756339,.020086786
cdwprrn1       ,2733318910,example.com          ,     25888,09/15/18 04:00:13,         2,      59.8,        28,      4.39,2.39022854,         0, 8.5365305,  1.735776,.036819159
cdwprrn1       ,2733318910,example.com          ,     25902,09/15/18 18:00:11,         2,     60.17,        28,      6.36,4.15218283,9.8932E-06,14.8292145,2.77582113,.014107638
cdwprrn1       ,2733318910,example.com          ,     25912,09/16/18 04:00:37,         2,     59.53,        28,      5.05,3.18211366,         0,11.3646916,2.23227284, .01387778
cdwprrn1       ,2733318910,example.com          ,     25914,09/16/18 06:00:36,         2,     59.72,        28,      6.13, 4.6515741,9.9677E-06,16.6127547,3.18393405,.013526175
cdwprrn1       ,2733318910,example.com          ,     25922,09/16/18 14:00:04,         2,     60.45,        28,     10.32,9.20069203, .00002954,32.8595849,3.83842412,.010437591
cdwprrn1       ,2733318910,example.com          ,     25923,09/16/18 15:00:31,         2,      59.6,        28,     12.26,16.1585431,         0,57.7090824,5.22769855,.009108341
cdwprrn1       ,2733318910,example.com          ,     25925,09/16/18 17:00:36,         2,      59.6,        28,     10.48,   6.93375,9.9872E-06,24.7633829,2.51471117,.017088127
cdwprrn1       ,2733318910,example.com          ,     25931,09/16/18 23:00:00,         2,     60.77,        28,      7.73,4.81362589,         0, 17.191521,2.89268082,.025752292
cdwprrn1       ,2733318910,example.com          ,     25932,09/17/18 00:00:46,         2,     59.68,        28,      6.95,4.70936051,9.9733E-06,16.8191347,3.06399848,.013912714
cdwprrn1       ,2733318910,example.com          ,     25939,09/17/18 07:00:06,         2,     60.28,        28,     10.15,11.1924772,         0,39.9731328,3.65752004,.011246495
cdwprrn1       ,2733318910,example.com          ,     25940,09/17/18 08:00:23,         2,     59.92,        28,      8.25, 5.7718943,         0,20.6139082,2.92663421,.011881582
cdwprrn1       ,2733318910,example.com          ,     25941,09/17/18 09:00:18,         2,     59.82,        28,      8.58, 6.1329674,         0, 21.903455,2.74173069,.019772718
cdwprrn1       ,2733318910,example.com          ,     25945,09/17/18 13:00:07,         2,      60.3,        28,     11.89,14.5215699,         0,51.8627497,6.53987009, .01073008
cdwprrn1       ,2733318910,example.com          ,     25971,09/18/18 15:00:38,         2,      59.9,        28,      6.06,5.60095437,         0,20.0034085,3.16839574,.010026632
cdwprrn1       ,2733318910,example.com          ,     26027,09/20/18 23:00:07,         2,     60.82,        28,      7.41,3.49933406,         0,12.4976217,3.62936029,.033502329
cdwprrn1       ,2733318910,example.com          ,     26034,09/21/18 06:00:08,         2,     60.62,        28,     12.82,6.28903217,         0,22.4608292,4.54699713,.031599827
cdwprrn1       ,2733318910,example.com          ,     26037,09/21/18 09:00:29,         2,     59.75,        28,      9.98, 6.4871046,         0,23.1682307, 3.9440526,.017822275
cdwprrn1       ,2733318910,example.com          ,     26065,09/22/18 13:00:04,         2,     60.28,        28,      9.93,11.1609925,.000029622, 39.860658,5.33080888,.011147755
cdwprrn1       ,2733318910,example.com          ,     26077,09/23/18 01:00:44,         2,     59.57,        28,      8.31,4.65135422,.000029978,16.6119494,3.68313814,.020914941
cdwprrn1       ,2733318910,example.com          ,     26085,09/23/18 09:00:39,         2,     59.75,        28,      7.24,3.54645188,         0,12.6658996,2.66869894,.023052401
cdwprrn1       ,2733318910,example.com          ,     26086,09/23/18 10:00:24,         2,     59.67,        28,      5.21,3.36472346,         0,12.0168695,2.67118915,.021927374
cdwprrn1       ,2733318910,example.com          ,     26093,09/23/18 17:00:45,         2,     59.42,        28,      7.98,7.52873492,         0, 26.888339,4.82904228,.012823082
cdwprrn1       ,2733318910,example.com          ,     26094,09/23/18 18:00:10,         2,     60.23,        28,      9.74,8.40118982,         0,30.0042493,5.01057396,.013054392
cdwprrn1       ,2733318910,example.com          ,     26099,09/23/18 23:00:22,         2,     59.68,        28,      6.79,5.25419157,         0,18.7649699,4.17660669,.020774325
cdwprrn1       ,2733318910,example.com          ,     26104,09/24/18 04:00:00,         2,     60.07,        28,      5.16,3.99645117,         0,14.2730399,2.60024576,.025893848
cdwprrn1       ,2733318910,example.com          ,     26112,09/24/18 12:00:26,         2,     59.65,        28,      18.2,12.5640207,         0,44.8715024,5.81340558,.008671616
cdwprrn1       ,2733318910,example.com          ,     26135,09/25/18 11:00:10,         2,      60.7,        28,     12.38,8.89587589,         0,31.7709853,4.29921746,.021416804
cdwprrn1       ,2733318910,example.com          ,     26171,09/26/18 23:00:41,         2,     59.57,        28,      9.61,9.07828763,         0,32.4224558,3.46049844,.024452394
cdwprrn1       ,2733318910,example.com          ,     26173,09/27/18 01:00:25,         2,     59.82,        28,       9.4,6.44196434,.000029853,23.0069856,2.99242726,.014876806
cdwprrn1       ,2733318910,example.com          ,     26272,10/01/18 04:00:10,         2,     59.88,        28,      6.79,4.65923462,         0,16.6401237, 2.5001988,.027464117
cdwprrn1       ,2733318910,example.com          ,     26280,10/01/18 12:00:44,         2,      59.5,        28,     23.74,12.5589832,         0,44.8535114,7.10378151, .01022409
cdwprrn1       ,2733318910,example.com          ,     26295,10/02/18 03:00:20,         2,     59.77,        28,      9.82,8.41164808,         0,30.0416003,4.30558322,.012419329
cdwprrn1       ,2733318910,example.com          ,     26297,10/02/18 05:00:13,         2,     60.37,        28,     15.21,19.4226339,         0,69.3665497,3.49886606,.007484026
cdwprrn1       ,2733318910,example.com          ,     26323,10/03/18 07:00:47,         2,     59.28,        28,       9.2,5.77292381,         0, 20.617585,3.95650428, .01051247
cdwprrn1       ,2733318910,example.com          ,     25850,09/13/18 14:00:47,         2,     59.47,        28,      7.78,11.4311996,         0,40.8257127,5.08450112,.013452915
cdwprrn1       ,2733318910,example.com          ,     25862,09/14/18 02:00:40,         2,     59.72,        28,      3.81,1.76412224,         0,6.30043659,1.91510506,.014881783
